C00508804|10011|2015|333|5400|3
C00508804|86302|2015|333|-2300|1
C00508804|86302|2015|333|0|2
C00508804|85284|2015|333|50|1
C00508804|85284|2015|333|100|2
C00508804|85284|2015|333|150|3
C00508804|85284|2015|333|200|4
C00508804|85284|2015|333|250|5
C00508804|85284|2015|333|300|6
C00508804|85282|2015|333|25|1
C00508804|85282|2015|333|75|2
C00508804|85282|2015|333|125|3
C00508804|85282|2015|333|150|4
C00508804|85282|2015|333|250|5
C00508804|85021|2015|333|100|1
C00508804|85021|2015|333|125|2
C00508804|85021|2015|333|150|3
C00508804|85016|2015|333|100|1
C00508804|85016|2015|333|200|2
C00508804|85381|2015|333|35|1
C00508804|85381|2015|333|85|2
C00303305|75205|2015|333|2700|1
C00303305|75205|2015|333|5400|2
C00303305|75205|2015|333|8100|3
C00303305|75205|2015|333|10800|4
C00303305|75205|2015|333|13500|5
C00303305|75205|2015|333|16200|6
C00303305|75205|2015|333|18900|7
C00303305|75205|2015|333|21600|8
C00303305|75205|2015|333|24300|9
C00303305|75205|2015|333|27000|10
C00303305|75205|2015|333|29700|11
C00303305|75205|2015|333|32400|12
C00303305|75204|2015|333|2700|1
C00303305|75204|2015|333|5400|2
C00303305|75225|2015|333|2700|1
C00303305|75225|2015|333|5400|2
C00303305|75230|2015|333|2700|1
C00303305|75230|2015|333|5400|2
C00303305|75230|2015|333|8100|3
C00303305|75230|2015|333|10800|4
C00501643|28328|2015|333|219|1
C00501643|28328|2015|333|1719|2
C00433136|02138|2015|333|2700|1
C00433136|02138|2015|333|5400|2
C00433136|01852|2015|333|250|1
C00433136|01852|2015|333|350|2
C00433136|01742|2015|333|2700|1
C00433136|01742|2015|333|5400|2
C00433136|01742|2015|333|8100|3
C00433136|01742|2015|333|10800|4
C00433136|76011|2015|333|15|1
C00433136|76011|2015|333|30|2
C00433136|70360|2015|333|35|1
C00433136|70360|2015|333|70|2
C00420935|93266|2015|333|600|1
C00420935|93266|2015|333|1200|2
C00420935|93266|2015|333|1800|3
C00420935|93266|2015|333|2400|4
C00420935|93266|2015|333|3000|5
C00420935|93266|2015|333|3600|6
C00420935|93266|2015|333|4200|7
C00420935|93266|2015|333|4800|8
C00551275|72223|2015|333|2600|1
C00551275|72223|2015|333|5200|2
C00441014|20112|2015|333|500|1
C00441014|20112|2015|333|1500|2
C00420935|95746|2015|333|2700|1
C00420935|95746|2015|333|5200|2
C00420935|94028|2015|333|2700|1
C00420935|94028|2015|333|5400|2
C00420935|22207|2015|333|2700|1
C00420935|22207|2015|333|5400|2
C00420935|20005|2015|333|2700|1
C00420935|20005|2015|333|5400|2
C00285254|80113|2015|333|2700|1
C00285254|80113|2015|333|5400|2
C00285254|80113|2015|333|8100|3
C00285254|80113|2015|333|10800|4
C00285254|06820|2015|333|2700|1
C00285254|06820|2015|333|5400|2
C00285254|06820|2015|333|8100|3
C00285254|06820|2015|333|10800|4
C00285254|29412|2015|333|87|1
C00285254|29412|2015|333|174|2
C00285254|29412|2015|333|261|3
C00547893|02459|2015|333|5400|1
C00547893|02459|2015|333|2700|2
C00547893|02459|2015|333|5400|3
C00547893|46228|2015|333|5400|1
C00547893|46228|2015|333|2700|2
C00547893|46228|2015|333|5400|3
C00547893|46228|2015|333|10800|4
C00547893|46228|2015|333|8100|5
C00547893|46228|2015|333|10800|6
C00547893|19707|2015|333|2700|1
C00547893|19707|2015|333|8100|2
C00547893|19707|2015|333|5400|3
C00547893|19707|2015|333|8100|4
C00547893|19707|2015|333|13500|5
C00547893|19707|2015|333|10800|6
C00547893|22101|2015|333|500|1
C00547893|22101|2015|333|550|2
C00547893|12866|2015|333|200|1
C00547893|12866|2015|333|400|2
C00547893|94526|2015|333|500|1
C00547893|94526|2015|333|600|2
C00547893|94526|2015|333|650|3
C00547893|85253|2015|333|5400|1
C00547893|85253|2015|333|2700|2
C00547893|85253|2015|333|5400|3
C00547893|02458|2015|333|5400|1
C00547893|02458|2015|333|2700|2
C00547893|02458|2015|333|5400|3
C00547893|00936|2015|333|3000|1
C00547893|00936|2015|333|2700|2
C00547893|22308|2015|333|5400|1
C00547893|22308|2015|333|2700|2
C00547893|22308|2015|333|5400|3
C00547893|92701|2015|333|8000|1
C00547893|92701|2015|333|5300|2
C00547893|92701|2015|333|2700|3
C00547893|92701|2015|333|5400|4
C00547893|92701|2015|333|8000|5
C00499053|55304|2015|333|2600|1
C00499053|55304|2015|333|5100|2
C00499053|55304|2015|333|5300|3
C00499053|55304|2015|333|8000|4
C00499053|55304|2015|333|10700|5
C00499053|52411|2015|333|2700|1
C00499053|52411|2015|333|5400|2
C00499053|52411|2015|333|8100|3
C00499053|52411|2015|333|10800|4
C00499053|55438|2015|333|250|1
C00499053|55438|2015|333|500|2
C00499053|55438|2015|333|550|3
C00499053|83835|2015|333|2700|1
C00499053|83835|2015|333|5400|2
C00499053|94123|2015|333|2700|1
C00499053|94123|2015|333|5400|2
C00499053|55118|2015|333|200|1
C00499053|55118|2015|333|325|2
C00499053|55415|2015|333|250|1
C00499053|55415|2015|333|350|2
C00499053|55391|2015|333|1000|1
C00499053|55391|2015|333|1250|2
C00499053|55391|2015|333|1500|3
C00499053|55127|2015|333|250|1
C00499053|55127|2015|333|350|2
C00499053|55436|2015|333|250|1
C00499053|55436|2015|333|500|2
C00499053|95403|2015|333|2700|1
C00499053|95403|2015|333|5400|2
C00499053|94118|2015|333|2700|1
C00499053|94118|2015|333|5400|2
C00499053|55401|2015|333|250|1
C00499053|55401|2015|333|375|2
C00499053|55422|2015|333|500|1
C00499053|55422|2015|333|750|2
C00499053|96950|2015|333|2700|1
C00499053|96950|2015|333|5400|2
C00499053|55105|2015|333|200|1
C00499053|55105|2015|333|450|2
C00499053|55406|2015|333|100|1
C00499053|55406|2015|333|225|2
C00499053|55406|2015|333|375|3
C00499053|22102|2015|333|41|1
C00499053|22102|2015|333|82|2
C00499053|22102|2015|333|86|3
C00499053|22102|2015|333|90|4
C00499053|22102|2015|333|125|5
C00499053|22102|2015|333|129|6
C00499053|94612|2015|333|100|1
C00499053|94612|2015|333|200|2
C00499053|56468|2015|333|35|1
C00499053|56468|2015|333|60|2
C00499053|56468|2015|333|95|3
C00499053|56468|2015|333|145|4
C00499053|56468|2015|333|170|5
C00499053|56468|2015|333|185|6
C00574244|38655|2015|333|2700|1
C00574244|38655|2015|333|5400|2
C00574244|38655|2015|333|8100|3
C00574244|38655|2015|333|10800|4
C00574244|38655|2015|333|13500|5
C00574244|38655|2015|333|16200|6
C00574244|38606|2015|333|2700|1
C00574244|38606|2015|333|3000|2
C00574244|38851|2015|333|2700|1
C00574244|38851|2015|333|5000|2
C00574244|39047|2015|333|2700|1
C00574244|39047|2015|333|5400|2
C00574244|39047|2015|333|8100|3
C00574244|39047|2015|333|10800|4
C00574244|39047|2015|333|13500|5
C00574244|39047|2015|333|16200|6
C00574244|39047|2015|333|18900|7
C00574244|39047|2015|333|21600|8
C00574244|39503|2015|333|2700|1
C00574244|39503|2015|333|5400|2
C00574244|38821|2015|333|2700|1
C00574244|38821|2015|333|5400|2
C00409219|20007|2015|333|500|1
C00409219|20007|2015|333|1500|2
C00409219|20007|2015|333|4200|3
C00409219|95677|2015|333|2700|1
C00409219|95677|2015|333|3500|2
C00409219|95926|2015|333|250|1
C00409219|95926|2015|333|312|2
C00409219|95650|2015|333|2700|1
C00409219|95650|2015|333|5400|2
C00409219|95758|2015|333|2700|1
C00409219|95758|2015|333|3500|2
C00409219|95819|2015|333|2700|1
C00409219|95819|2015|333|3500|2
C00437293|75201|2015|333|2700|1
C00437293|75201|2015|333|5400|2
C00437293|85382|2015|333|500|1
C00437293|85382|2015|333|600|2
C00437293|85382|2015|333|700|3
C00437293|86305|2015|333|-2700|1
C00437293|86305|2015|333|0|2
C00437293|85258|2015|333|1000|1
C00437293|85258|2015|333|1025|2
C00437293|74462|2015|333|90|1
C00437293|74462|2015|333|100|2
C00437293|85253|2015|333|-2700|1
C00437293|85253|2015|333|0|2
C00437293|85018|2015|333|100|1
C00437293|85018|2015|333|200|2
C00437293|85018|2015|333|300|3
C00437293|90265|2015|333|6|1
C00437293|90265|2015|333|7|2
C00437293|90265|2015|333|57|3
C00437293|90265|2015|333|58|4
C00437293|90265|2015|333|91|5
C00437293|90265|2015|333|116|6
C00437293|90265|2015|333|143|7
C00437293|90265|2015|333|170|8
C00437293|90265|2015|333|174|9
C00437293|90265|2015|333|274|10
C00437293|90265|2015|333|275|11
C00437293|02465|2015|333|25|1
C00437293|02465|2015|333|26|2
C00437293|02465|2015|333|51|3
C00437293|02465|2015|333|52|4
C00437293|02465|2015|333|67|5
C00437293|02465|2015|333|92|6
C00437293|02465|2015|333|93|7
C00437293|02465|2015|333|118|8
C00437293|02465|2015|333|133|9
C00437293|02465|2015|333|158|10
C00437293|02465|2015|333|183|11
C00437293|02465|2015|333|198|12
C00437293|02465|2015|333|203|13
C00437293|02465|2015|333|218|14
C00437293|02465|2015|333|233|15
C00437293|02465|2015|333|234|16
C00437293|02465|2015|333|235|17
C00437293|02465|2015|333|260|18
C00437293|02465|2015|333|275|19
C00437293|02465|2015|333|300|20
C00437293|02465|2015|333|315|21
C00437293|02465|2015|333|330|22
C00437293|02465|2015|333|345|23
C00437293|02465|2015|333|360|24
C00437293|02465|2015|333|385|25
C00437293|02465|2015|333|386|26
C00437293|02465|2015|333|387|27
C00437293|02465|2015|333|388|28
C00437293|02465|2015|333|389|29
C00437293|02465|2015|333|390|30
C00437293|02465|2015|333|391|31
C00437293|85716|2015|333|15|1
C00437293|85716|2015|333|30|2
C00437293|22102|2015|333|4|1
C00437293|22102|2015|333|8|2
C00437293|22102|2015|333|35|3
C00437293|22102|2015|333|60|4
C00437293|22102|2015|333|71|5
C00437293|22102|2015|333|82|6
C00437293|22102|2015|333|109|7
C00437293|22102|2015|333|121|8
C00437293|22102|2015|333|125|9
C00437293|55423|2015|333|100|1
C00437293|55423|2015|333|200|2
C00437293|55423|2015|333|300|3
C00437293|93108|2015|333|25|1
C00437293|93108|2015|333|28|2
C00437293|93108|2015|333|34|3
C00437293|93108|2015|333|59|4
C00437293|93108|2015|333|84|5
C00437293|93108|2015|333|109|6
C00437293|93108|2015|333|134|7
C00437293|93108|2015|333|159|8
C00437293|93108|2015|333|199|9
C00437293|93108|2015|333|214|10
C00437293|93108|2015|333|229|11
C00437293|93108|2015|333|235|12
C00437293|93108|2015|333|275|13
C00437293|93108|2015|333|315|14
C00437293|93108|2015|333|330|15
C00437293|93108|2015|333|336|16
C00437293|22043|2015|333|35|1
C00437293|22043|2015|333|60|2
C00437293|22043|2015|333|95|3
C00437293|22043|2015|333|120|4
C00437293|22043|2015|333|121|5
C00437293|70121|2015|333|35|1
C00437293|70121|2015|333|70|2
C00437293|70121|2015|333|105|3
C00437293|70121|2015|333|120|4
C00437293|70121|2015|333|155|5
C00437293|28801|2015|333|10|1
C00437293|28801|2015|333|48|2
C00437293|28801|2015|333|53|3
C00437293|28801|2015|333|63|4
C00437293|28801|2015|333|98|5
C00437293|28801|2015|333|133|6
C00437293|28801|2015|333|171|7
C00437293|28801|2015|333|176|8
C00437293|28801|2015|333|214|9
C00437293|28801|2015|333|219|10
C00437293|28801|2015|333|220|11
C00437293|28801|2015|333|255|12
C00437293|28801|2015|333|256|13
C00437293|60637|2015|333|1|1
C00437293|60637|2015|333|16|2
C00437293|94502|2015|333|35|1
C00437293|94502|2015|333|60|2
C00437293|53703|2015|333|5|1
C00437293|53703|2015|333|55|2
C00437293|84741|2015|333|100|1
C00437293|84741|2015|333|200|2
C00437293|84741|2015|333|250|3
C00437293|84741|2015|333|300|4
C00437293|92078|2015|333|25|1
C00437293|92078|2015|333|40|2
C00437293|85745|2015|333|25|1
C00437293|85745|2015|333|50|2
C00437293|89032|2015|333|10|1
C00437293|89032|2015|333|20|2
C00437293|89032|2015|333|40|3
C00437293|89032|2015|333|60|4
C00437293|89032|2015|333|70|5
C00437293|89032|2015|333|90|6
C00437293|89032|2015|333|110|7
C00437293|68025|2015|333|100|1
C00437293|68025|2015|333|200|2
C00437293|85259|2015|333|25|1
C00437293|85259|2015|333|50|2
C00437293|85259|2015|333|75|3
C00437293|86336|2015|333|100|1
C00437293|86336|2015|333|125|2
